filename,ipa,allosaurus_eng2102_eng,ginic/full_dataset_train_3_wav2vec2-large-xlsr-53-buckeye-ipa,ctaguchi/wav2vec2-large-xlsr-japlmthufielta-ipa1000-ns,openai_whisper-large-v3-turbo_to_epitran,openai_whisper-medium.en_to_epitran
/complete/dr3/mjjb0/sx239.wav,pjɹ̩eɪsʌmfɹʉtbəfɔɹpɚpɛɹɨŋðɨskjuɚz,pʊɹisəmfɹutbɪfɔɹpɹipɛɹɪŋðəskjʊɹ̩z,pjɹ̩eɪsʌmfɹutbʌfɔɹpɹ̩pɛɹɪŋðʌskjuɹ̩s,pjɒrisɔmfyːdpɒforpɒpɛɾnɨskjuɛrs,pjʊɹejsʌmfɹutbɪfɔɹpɹipɛɹɪŋðəskjuɹ̩z.,pjʊɹejsʌmfɹutbɪfɔɹpɹipɛɹɪŋðəskjuɹ̩z.
/complete/dr3/mjjb0/sa2.wav,doʊnæskmiɾɨkɛɹɪɨnʔɔɪlɪɹæglaɪkðæt,dɑntiæskmitəkæɹiɪnojliɹjɡlajkðæt,doʊnæskmiɾɪkɛɹiɪnɔɹliɹæɡlaɪkðæt,dɛunɛjasmirɨkɛlinoɾvɯiräːɡlɒɡðaː,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.
/complete/dr3/mmdh0/si2118.wav,ðɹ̩ɪznɑtspeɪstɨhoʊldɚfɔɹstɨgɑɹdɪɾ̃iɨŋkɹistnʌmbɹ̩ɚvpɹɪzənɚs,ðɛɹɪznɑtspejstəhowldhɹ̩fɔɹstəɡɑɹdɛniɪnkɹistnʌmbɹ̩ʌvpɹɪzənɹ̩z,ðɛɹɪznɑʔspeɪstʊhoʊldɹ̩fɔɹstɪɡɑɹɾɛniɪŋkɹisnʌmbɹ̩ʌvpɹɪzʌnɹ̩s,ðɛrɨznaːtspestøhoːdurfustøɡaːʈenijenkwisnambrufɨznɒs,ðɛɹɪznɑtspejstəhowldɔɹfɔɹstəɡɑɹdɛniɪnkɹistnʌmbɹ̩ʌvpɹɪzənɹ̩z.,ðɛɹɪznɑtspejstəhowldɔɹfɔɹstəɡɑɹdɛniɪnkɹistnʌmbɹ̩ʌvpɹɪzənɹ̩z.
/complete/dr3/mmdh0/si1656.wav,ʃibluɦɚnoʊzɔɾ̃ʌtɪʃʉʔænʔoʊpənðɨkoʊkbɑɾl̩,ʃibluhɹ̩nowzɑnətɪsjuændowpənðəkowtbɑtəl,ʃibluvhɹ̩noʊzɔɾ̃ʌtɪʃuænoʊpʌnðɪkoʊʔbʌɾl̩,ʃiːbryːvørnɒuzɑːnɒt͡ɕeʃjyːɛnopɨndɨkɒukbaːro,ʃibluhɹ̩nowzɑnətɪsjuændowpəndðəkowkbɑtəl.,ʃibluhɹ̩nowzɑnətɪsjuændowpəndðəkowkbɑtəl.
/complete/dr3/mmdh0/sa1.wav,ʃiɦɛdjʊɹdɑɹksʉtʔɛngɹiziwɔʃwɔɾɹ̩ʔɔljɪɚ,ʃihædjɔɹdɑɹksutændɡɹiziwɑʃwɔtɹ̩ɔljɪɹ,ʃihædjɔɹdɑɹksutɛnɡɹiziwɔʃwɔɾɹ̩ɔljɹ̩,ʃihædjuɾdɒrksyːrenɡwiziwɑʂwɑruɔːjy,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑɹksutændɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr3/mmdh0/sx306.wav,ʔʌtʃoʊzɪnfjʉwl̩bikʌmdʒɛɾ̃ɚl̩s,ət͡ʃowzənfjuwɪlbɪkʌmd͡ʒɛnɹ̩əlz,ʌtʃoʊzʌnfjuwʊbikʌmdʒɛɾ̃ɹ̩ʌls,t͡ʃouzɛnfjuɔbikamd͡ʑɛnɔroːs,ət͡ʃowzənfjuwɪlbɪkʌmd͡ʒɛnɹ̩əlz.,ət͡ʃowzənfjuwɪlbɪkʌmd͡ʒɛnɹ̩əlz.
/complete/dr3/mmdh0/si2286.wav,ʔjɛssɹ̩ʃisɛdɨʔɪzðætdɛfənʊt,jɛsɹ̩ʃisɛdɪzðætdɛfənət,jɛssɹ̩ʃisɛdɪzðætdɛfʌnʌt,jɛssorʃiːsedeztadɛfnøt,"jɛs,sɹ̩,ʃisɛd.ɪzðætdɛfənət?","jɛs,sɹ̩,ʃisɛd.ɪzðætdɛfənət?"
/complete/dr3/mmdh0/sx216.wav,ðəsmɔlbɔɪpʊtðəwɹ̩mɔnʌɦʊk,ðəsmɔlbojpʊtðəwɔmɑnðəhʊk,ðʌsmɔlbɔɪpʊtðʌwɔɹmɔnnʌhʊk,ðæsmɑwboːipuɨtːɡonmɑːndɑhøk,ðəsmɔlbojpʊtðəwɹ̩mɑnðəhʊk.,ðəsmɔlbojpʊtðəwɹ̩mɑnðəhʊk.
/complete/dr3/mmdh0/sx396.wav,ðəfɪʃbɪgæntəlipfɹæɾ̃ɪkliʔɔnðəsɹ̩fʌsʔʌðəsmɔleɪk,ðəfɪʃbɪɡæntəlipfɹæntəkliɑnðəsɹ̩fəsʌvðəsmɔljk,ðʌfɪʃbiɡæntʌlipfɹæɾ̃ɛkliɑnðʌsɹ̩fʌsʌðʌsmɔlleɪk,ðɛfɨʃpiɡejɛntɔifrajnɛkojiɒndɑsørfɒsɒdɒsmɔːweːk,ðəfɪʃbɪɡæntəlipfɹæntəkəliɑnðəsɹ̩fəsʌvðəsmɔllejk.,ðəfɪʃbɪɡæntəlipfɹæntəkəliɑnðəsɹ̩fəsʌvðəsmɔllejk.
/complete/dr3/mmdh0/sx36.wav,ʔoʊliðɪmoʊstɛkɑmplɪʃtɑɹɾɪsʔəbteɪmpɑpjɨlɛɚɾi,ownliðəmowstəkɑmplɪʃtɑɹtəstsəbtejndpɑpjəlɛɹəti,oʊliðʌmoʊstʌkɑmplɪʃtɑɹɾʌsʌbteɪmpɑpjʌlɛɹɪɾi,onweiðɛmɒustɒjkaːpuɨʂtɒdøsɒbtɛɲimpaːpjolerdi,ownliðəmowstəkɑmplɪʃtɑɹtəstsəbtejnpɑpjəlɛɹəti.,ownliðəmowstəkɑmplɪʃtɑɹtəstsəbtejnpɑpjəlɛɹəti.
/complete/dr3/mmdh0/sx126.wav,ʔɑɹɾəfɪʃɨləntɛlədʒɪnsʔɪzfɚɹil,ɑɹtəfɪʃəlɪntɛləd͡ʒənsɪzfɔɹil,ɑɹɾʌfɪʃʌlʌntʌlʌdʒʌnsɪzfɹ̩ɹil,arufɨʂɔntawɔd͡ʑɛnt͡sɨzfuvijo,ɑɹtəfɪʃəlɪntɛləd͡ʒənsɪzfɔɹɹil.,ɑɹtəfɪʃəlɪntɛləd͡ʒənsɪzfɔɹɹil.
/complete/dr3/mmdh0/sa2.wav,doʊnæskmitɨkɪɹɪʔænəʔɔɪliɹæglaɪkðæt,dɑntiæskmitəkæɹiɪnojliɹæɡlajkðæt,doʊɾ̃æskmitɪkɛɹænʌɔɪliɹæɡlaɪkðæt,dɑoneːsmitøkjɻiænoːluiræːɡlɑikveːt,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.
/complete/dr3/madc0/sx197.wav,dɹɔitʃgɹæfənɨnʉæksɨs,dɹɔit͡ʃɡɹæsɑnənuæksəs,dɹɔitʃɡɹæfɔnɛnuæksʊs,trɑːit͡ʃkræaːlfonɒnyːaːɡsøs,dɹɔit͡ʃɡɹæfɑnənuæksəs.,dɹɔit͡ʃɡɹæfɑnənuæksəs.
/complete/dr3/madc0/sx287.wav,ʔɨnðəlɔŋɹʌnʔɨpeɪztɨbaɪkwɑlɨɾikloʊðiŋ,ɪnðəlɔŋɹʌnɪpejztəbajkwɑlətiklowðɪŋ,ɪnnɛlɔŋɹʌnɪtpeɪztɪbaɪkwɑlʌɾikloʊðɪŋ,enɛlɒːnɻɑneːpɛjyztøbaːkoɑrikloːzin,"ɪnðəlɔŋɹʌn,ɪtpejztəbajkwɑlətiklowðɪŋ.","ɪnðəlɔŋɹʌn,ɪtpejztəbajkwɑlətiklowðɪŋ."
/complete/dr3/madc0/sx17.wav,kɑɹlɪvsɪɾ̃ʌlaɪvlɨɦoʊm,kɑɹəlajvzɪnəlajvlihowm,kɑɹʌllɪvzɛnɛlaɪvlɪhoʊm,kaːulevzenɛlaːvujhom,kɑɹllajvzɪnəlajvlihowm.,kɑɹllajvzɪnəlajvlihowm.
/complete/dr3/madc0/sa1.wav,ʃiɦɛdjɹ̩dɑɹksʉtɪngɹisiwɔʃwɔɾɹ̩ʔɔljɪɹ̩,ʃihædjɔɹdɑɹksutɪnɡɹisiwɔʃwɔtɹ̩ɔjɪɹ,ʃihædjɹ̩dɑɹksutɪnɡɹisiwɔʃwɔɾɹ̩ɔljɪɹ,ɕihe̞ːgjidäːksɯːɾe̞ngwisiwo̞ːʃwäräːuji,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr3/madc0/sx107.wav,bɹ̩θdHeɪpɑɹɾizɦævkʌpkeɪksɨɾ̃aɪskɹim,bɹ̩θdejpɑɹtizhævkʌpkejksɪnajskɹim,bɹ̩θdeɪpɑɹɾizhævkʌpkeɪksɛnaɪskɹim,børteipɑːrizhevkɛpkɛiksɯnaːizkyim,bɹ̩θdejpɑɹtizhævkʌpkejksændajskɹim.,bɹ̩θdejpɑɹtizhævkʌpkejksændajskɹim.
/complete/dr3/madc0/si737.wav,hæveɪtɛstɹʌɾ̃ɔnðəfæmlifɹ̩sttʉbiʃɹ̩taɪmiɾ̃ɪnsizniɾ̃ʔɑɹaɪʔ,hævətɛstɹ̩ownɑnðəfæməlifɹ̩stəbiʃʊɹtajmɪnɪnsiziŋɔɹajt,hæveɪtɛstɹʌɾ̃ɔnnʌfæmlifɹ̩sttubiʃɹ̩taɪmɛɾ̃ɪnsizniɾ̃ɑɹaɪʔ,hɛvejtɛstvɑːnonɒfɛjmujførøɕttibiɕiːtaːmeneːnse̞ːzniːnɒraːid,hævətɛstɹʌnɑnðəfæməlifɹ̩sttəbiʃʊɹtajmɪŋændsizənɪŋɑɹɹajt.,hævətɛstɹʌnɑnðəfæməlifɹ̩sttəbiʃʊɹtajmɪŋændsizənɪŋɑɹɹajt.
/complete/dr3/madc0/si1367.wav,ðɪbæɾɹ̩imiɾiɨngɹeɪɾikwɨvəlɨntwɨzjʉzdɪndæɾɛnæləsɨsɨnɪstʌɾi,ðəbætɹ̩imidiənɡɹejtɪkwɪvəntwɑzjuzdɪndjtənæləsəsɪnðɪstɹ̩di,ðɛbæɾɹ̩imiɾiɪnɡɹeɪɾɪkwʌvlʌnʔwʊzjuztɪndæɾɛʌnælʌsɪsɛnnɪsstʌɾi,ðɨbaːroimiɾijɛnɡweːrikwɨvonuʑjɯːʑdindaːrɛnɛɔsɨsɨnːistaɾi,ðəbætɹ̩imidiənɡɹejdɪkwɪvələntwɑzjuzdɪndejtəənæləsəsɪnðɪsstʌdi.,ðəbætɹ̩imidiənɡɹejdɪkwɪvələntwɑzjuzdɪndejtəənæləsəsɪnðɪsstʌdi.
/complete/dr3/madc0/sx377.wav,ʃiɔɨzdʒjoʊksə̥baʊtʉmʌtʃgɑɹlɪkɪnɦɪzfʉd,ʃiɔlwejzd͡ʒowksəbawtumʌt͡ʃɡɹ̩ɹləɡɪnhɪzfud,ʃiɔweɪzdʒoʊksbaʊʔtumʌtʃɡɑɹlɪkɪnhɪzfud,ʃiɒizd͡ʑɛɯksbætɯmɑt͡ʃkɑrle̞keːnhezfyːd,ʃiɔlwejzd͡ʒowksəbawttumʌt͡ʃɡɑɹlɪkɪnhɪzfud.,ʃiɔlwejzd͡ʒowksəbawttumʌt͡ʃɡɑɹlɪkɪnhɪzfud.
/complete/dr3/madc0/si1997.wav,laɪkɪzɪfʔɪwɚbɪltʔəvbʊks,lajkæzɪfɪtwɹ̩bɪltʌvbʊks,laɪkɛzɪfɪʔwɹ̩bɪltʌvbʊks,laːikezefeuøbodɑvboks,lajkæzɪfɪtwɹ̩bɪltʌvbʊks.,lajkæzɪfɪtwɹ̩bɪltʌvbʊks.
/complete/dr3/madc0/sa2.wav,doʊnʔæskmitɨkɪɹiɨnʔɔɪlɪɹæglaɪkðæʔ,dɑntæskmitəkæɹiænowliɹæɡlajkðæt,doʊnæskmitukɛɹiɛnoʊlɹæɡlaɪkðæʔ,dɛonæːskmeitykeojeːnɑːnuʋɑeɡlɑːtaːn,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.
/complete/dr3/mdlc0/si2025.wav,hidɪɾn̩tɛlɦɹ̩ðətɹuθhinaʊfɹiliʔɨdmɪɾɨdtuɨmsɛlf,hidɪdntitɛlhɹ̩ðətɹuθhinawfɹiliədmɪtədtəhɪmsɛlf,hidɪdn̩ttɛlhɹ̩ðʊtʃɹuθhinaʊfɹiliɛdmɪɾɪdtuɪmsɛlf,hidɨntɛalhaɻututruːðhinɛɒfujɔliiedmɨrituɛmsɛwf,"hidɪdnttɛlhɹ̩ðətɹuθ,hinawfɹiliədmɪtədtəhɪmsɛlf.",hidɪdnttɛlhɹ̩ðətɹuθhinawfɹiliədmɪtədtəhɪmsɛlf.
/complete/dr3/mdlc0/si1395.wav,ðiɛləmɛɾ̃ɚiskultʃaɪldgɹoʊzgɹædʒə̥l̩iʔɪnɦɪzəbɪlətitəwɹ̩kʔɨngɹups,ðəɛləmɛnɹ̩iskult͡ʃajldɡɹowzɡɹæd͡ʒuəliɪnhɪzəbɪlətitəwɹ̩kɪnɡɹups,ðiɛlʌmɛɾ̃ɹ̩iskultʃaɪldɡɹoʊzɡɹædʒuʌliɪnhɪzʌbɪlʌtituwɹ̩kɪnɡɹups,jäwɔmɛnoɻiskuo̞vt͡ɕaːɡɻowzɡɯɛd͡ʑwoloijɛnhɨʐbɛwo̞tɨituorkenɡrups,ðəɛləmɛntɹiskult͡ʃajldɡɹowzɡɹæd͡ʒuəliɪnhɪzəbɪlətitəwɹ̩kɪnɡɹups.,ðəɛləmɛntɹiskult͡ʃajldɡɹowzɡɹæd͡ʒuəliɪnhɪzəbɪlətitəwɹ̩kɪnɡɹups.
/complete/dr3/mdlc0/sx45.wav,ʔɨdɪʃɪnʔɛnsəbtɹækʃɨnɑɹlɹ̩ndskɪlz,ədejʃənændsəbtɹækʃənɑɹlɹ̩ndskɪlz,ʌdɪʃɛnɛnsʌbtɹækʃɛnɑɹlɹ̩ɹndskils,dːeːʃenensøbtraːɡʃinoɾlɒɾnskioːs,ədɪʃənændsəbtɹækʃənɑɹlɹ̩ndskɪlz.,ədɪʃənændsəbtɹækʃənɑɹlɹ̩ndskɪlz.
/complete/dr3/mdlc0/sx225.wav,kipðəθəmɑmətɚʔʌndɚjɚtʌŋ,kipðəsəmɑmətɹ̩ʌndɹ̩jɔɹtʌm,kipðʌssʌmɑmʌtɹ̩ʌndɹ̩jɹ̩tʌŋ,kiptosomɑːmot͡ʃoɒndyjytːaːn,kipðəθɹ̩mɑmətɹ̩ʌndɹ̩jɔɹtʌŋ.,kipðəθɹ̩mɑmətɹ̩ʌndɹ̩jɔɹtʌŋ.
/complete/dr3/mdlc0/sa2.wav,doʊnʔæskmitʉkɛɹiɨɾ̃ɔɪliɹæglaɪkðæʔ,dɑntæskmitəkæɹiænowliɹɛɡlajkðæt,doʊʔæskmitukɛɹiɛnɔlɪɹæklaɪkðæʔ,donlɛjɛʂkmɨitykɛjenoːlivaːɡlaːktɛja,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.
/complete/dr3/mdlc0/sx135.wav,tɛknɨkl̩ɹaɪɾɹ̩zkɨɾ̃əbɹivieɪtɨnbɪbliɑgfɹis,tɛknɪkəlɹajtɹ̩zkænəbɹiviejtɪnbɪbliɑɡɹəfis,teɪnnɛkoʊlɹaɪɾɹ̩zkɛɾ̃ʌbɹeɪvieɪʔɪnbɪbliɑɡwʌfis,t͡ʃɛɡnɛkɒwwaːrørskeːnɔbuivieide̞nbɨbliaːɡwufejs,tɛknɪkəlɹajtɹ̩zkænəbɹiviejtɪnbɪbliɑɡɹəfiz.,tɛknɪkəlɹajtɹ̩zkænəbɹiviejtɪnbɪbliɑɡɹəfiz.
/complete/dr3/mdlc0/sx405.wav,ʔəvkɔɹʃʉkɨnɦævənʌðɚtunəfɪʃsænwɨtʃ,ʌvkɔɹsjukænhævənʌðɹ̩tɹ̩nʌvðisejnwɪt,ʌvkɔɹʃjukɪnhævʌnʌðɹ̩tunʌfeɪʃsænwɪtʃ,ɒvkorʃijykynhɛvɒnɒdɯtːʂɨnufɛiʃsnwɨr,ʌvkɔɹsjukænhævənʌðɹ̩tunəfɪʃsændwɪt͡ʃ.,ʌvkɔɹsjukænhævənʌðɹ̩tunəfɪʃsændwɪt͡ʃ.
/complete/dr3/mdlc0/sa1.wav,ʃiɦɛdjɚdɑɹksʉtɨngɹiziwɔʃwɑɾɚʔɔljɪɚ,ʃihædjɔɹdɑɹksutɪnɡɹejziwɑʃwɔtɹ̩ɔljɪɹ,ʃihɛdjɹ̩dɑɹksuʔɪnɡɹeɪziwɔʃwɔɾɹ̩ɔlʌjɪɹ,ʃihedjydɒrksyːjenɡriziwoʃwɑroɒojiːr,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr3/mdlc0/si765.wav,tɹ̩nʃeɪkɹ̩ʔʌpsaɪdaʊn,tɹ̩ndʃejkɹ̩ʌpsajdawn,tɑɹndʃeɪkɹ̩ʌpsaɪddaʊn,tɒɻnʃɛjkyɒpʂaːdɛɒ,tɹ̩nʃejkɹ̩ʌpsajddawn.,tɹ̩nʃejkɹ̩ʌpsajddawn.
/complete/dr3/mdlc0/sx315.wav,bɑbfaʊnmɔɹklæmzɨtðioʊʃn̩zʔɛdʒ,bɑbfawndmɔɹklæmzætðəowʃənzɪt,bɑbfaʊnmoʊɹklaɪɑmzɛtðioʊʃɪnsɛdʒ,baːbvaɔnmoːrklajamsetːɨjɛuɕint͡sed͡ʑ,bɑbfawndmɔɹklæmzætðəowʃənzɛd͡ʒ.,bɑbfawndmɔɹklæmzætðəowʃənzɛd͡ʒ.
/complete/dr3/mfmc0/sx142.wav,hwɪtʃlɔŋʔɑɹɾɨkəlwʌzoʊpeɪkʔæniɾɨdklɛɹfɨkeɪʃn̩,wɪt͡ʃlɔŋɑɹtəkowɑzowpejkændnidədklɛɹəfəkejʃən,hwɪtʃlɔŋɑɹɾkʌwʌzoʊpeɪkænnidɪdklɛɹʌfɪkeɪʃʌn,ɸwɨt͡ʃlɒːnɒrrkɒwɛzopeikɛːiːrɨdkɔrfikeson,wɪt͡ʃlɔŋɑɹtəkəlwɑzowpejkændnidədklɛɹəfəkejʃən?,wɪt͡ʃlɔŋɑɹtəkəlwɑzowpejkændnidədklɛɹəfəkejʃən?
/complete/dr3/mfmc0/sx52.wav,hɚklæsə̥kl̩pɚfɔɹmɨntsgeɪndkɹɪɾɪkl̩ʌkleɪm,hɹ̩klæsɪkəlpɹ̩fɔɹmənsɡejndkɹɪtɪkələklejm,hɹ̩klæsɪkʌlpɹ̩fɔɹmʌntsɡeɪndkɹɪɾɪkʌlʌkleɪm,hɛklasɨkɛwpɾfoɾmɛnt͡sɡeːndkɯɾɨkɔuɨkɔim,hɹ̩klæsɪkəlpɹ̩fɔɹmənsɡejndkɹɪtɪkələklejm.,hɹ̩klæsɪkəlpɹ̩fɔɹmənsɡejndkɹɪtɪkələklejm.
/complete/dr3/mfmc0/sa1.wav,ʃɨɦædʒɚdɑɹksʉtʔɨngɹisiwɔʃwɔɾɚʔɑljɪɚ,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ,ʃihædjɹ̩dɑɹksutɪnɡɹisiwɑʃwɔɾɹ̩ɔljɪɹ,ɕihædjɯdäːksɯjytenɡwisiwäʃwarrɔɔjiːr,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.,ʃihædjɔɹdɑɹksutɪnɡɹisiwɑʃwɔtɹ̩ɔljɪɹ.
/complete/dr3/mfmc0/si1762.wav,ʔɪfʃɪmʉvdgɹeɪsfəliʃɪwɪzklʌmziæɾɪt,ɪfʃimuvdɡɹejsfəliʃiwɑzklʌmziætɪt,ɪfʃimuvdɡɹeɪsfʌliʃiwɪzklʌmziæɾɪt,efɕimuvdɡwesfɔliɕiwɨzklɒmziɛdɨ,"ɪfʃimuvdɡɹejsfəli,ʃiwɑzklʌmziætɪt.","ɪfʃimuvdɡɹejsfəli,ʃiwɑzklʌmziætɪt."
/complete/dr3/mfmc0/sx322.wav,ʔʌlɛðɹ̩ɦænbeɪgwɨdbiɨsʉɾəbl̩gɪft,əlɛðɹ̩hænbæɡwʊdbiəsutəbəlɡɪft,ʌlɛðɹ̩hænbæɡwʊdbiɪsuɾʌbl̩ɡɪft,alɛdɒhaːnbɛeɡːwutbiesyɾubuɡeft,əlɛðɹ̩hændbæɡwʊdbiəsutəbəlɡɪft.,əlɛðɹ̩hændbæɡwʊdbiəsutəbəlɡɪft.
/complete/dr3/mfmc0/sa2.wav,doʊnæskmitɨkɛɹɪnʔɔɪlɨɹæglaɪkðæt,dɑntæskmitəkæɹiænɔliɹæɡlajkðæt,doʊnæskmitɪkɛɹiɛnɔɪliɹæɡlaɪkðæʔ,deonaːzwmiitykɛrjenolivɛːɡlaːɡðɛɛn,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.,dɑntæskmitəkæɹiænojliɹæɡlajkðæt.
/complete/dr3/mfmc0/si1132.wav,noʊʌmaʊntʌvbæliɦʉwl̩kʌvɹ̩ʌpðɨsɔɹɾɨdfæks,nowəmawntʌvbɛlihuwɪlkʌvɹ̩ʌpðəsɔɹdɪdfækts,noʊʌmaʊntʌvbɛlihuwʊkʌvɹ̩ʌpðʌsoʊɹɾɪdfæks,nɔwɔmɛwtɒvbɛlihyːvukavrɛtɛsoɖidvaːks,nowəmawntʌvbælihuwɪlkʌvɹ̩ʌpðəsɔɹdədfækts.,nowəmawntʌvbælihuwɪlkʌvɹ̩ʌpðəsɔɹtɪdfækts.
/complete/dr3/mfmc0/sx412.wav,ɡwɛnplændɪdɡɹinbinzɨnɚvɛdʒtəbl̩gɑɹdn̩,ɡwɛnplæntədɡɹinbinzɪnhɹ̩vɛd͡ʒtəbəlɡɑɹdən,ɡwɛnplædɪdɡɹinbinzɛnɛɹvɛdʒtʌbl̩ɡɑɹdn̩,ɡwɛnplaːrɨdɡwiːnbiːnzeniɾvɛ͡t͡ʂɨboɡaːdn,ɡwɛnplæntədɡɹinbinzɪnhɹ̩vɛd͡ʒtəbəlɡɑɹdən.,ɡwɛnplæntədɡɹinbinzɪnhɹ̩vɛd͡ʒtəbəlɡɑɹdən.
/complete/dr3/mfmc0/sx232.wav,hɪzfɛljɹ̩tɨʔoʊpənðəstɔɹbaɪʔeɪtkɔstɪmɪzdʒɑb,hɪzfejljɹ̩təowpənðəstɔɹbajejtkɑsthɪmhɪzd͡ʒɑb,hɪzfɛljɹ̩tʊoʊpʌnnʌstoʊɹbaɪeɪʔkɔztɛmhɪzdʒɑb,hɨzfeljiɻtɨɔupɔnːɔsɾoɾbaeikaztɨmizd͡ʒaː,hɪzfejljɹ̩təowpənðəstɔɹbajejtkɑsthɪmhɪzd͡ʒɑb.,hɪzfejljɹ̩təowpənðəstɔɹbajejtkɑsthɪmhɪzd͡ʒɑb.
/complete/dr3/mfmc0/si502.wav,ʔændʒʉθɪŋkjʉɦævlæŋwɪdʒpɹɑblm̩s,ændjuθɪŋkjuhævlæŋɡwəd͡ʒpɹɑbləmz,ɛndjuθɪŋkjuhævlæŋwɪdʒpɹɑblʌms,ɛnd͡ʑiːθekjyːhɛvlaːnɡvɨt͡ʃprɒdoms,ændjuθɪŋkjuhævlæŋɡwəd͡ʒpɹɑbləmz.,ændjuθɪŋkjuhævlæŋɡwəd͡ʒpɹɑbləmz.
/complete/dr3/mmjr0/sx208.wav,ɹɑbsæpbaɪðəpɑndn̩skɛtʃtðɨʃtɹeɪgis,ɹɑbsɛtbajðəpɑndændskɛt͡ʃtðɪstɹejɡis,ɹɑbsɛpbaɪðʌpɑndɛnskɛtʃtðʌʃtɹeɪɡis,rabsapajtapaːndinskɛt͡ʃtɨɕtwɛiɡis,ɹɑbsætbajðəpɑndændskɛt͡ʃtðəstɹejɡis.,ɹɑbsætbajðəpɑndændskɛt͡ʃtðəstɹejɡis
/complete/dr3/mmjr0/sx118.wav,kəbaɪnɔlðiŋgɹiɾiɨntsʔɪɾ̃ɛlɑɹdʒboʊl,təpajnɔlðəɪnɡɹ̩ɹədənsəlɑɹd͡ʒbʊl,kʌmfaɪnɔlðiɪŋɡɹiɾintsɛɾ̃ɛlɑɹdʒbɔl,tabaːjnːɔvinɡvidint͡sinelɔːd͡ʒboː,kɑmbajnɔlðəɪnɡɹidiəntsɪnəlɑɹd͡ʒbowl.,kɑmbajnɔlðəɪnɡɹidiəntsɪnəlɑɹd͡ʒbowl.
/complete/dr3/mmjr0/sx388.wav,hɚɹaɪtɦæneɪkswəɾ̃ɛvɨðɨbæɹ̩mɛtɹɨkpɹɛʃɚtʃeɪndʒɨz,ɹajtænejkswnɛvɹ̩ðəbawɹmɛtɹɪkpɹɛsɹ̩t͡ʃejnd͡ʒəz,hɹ̩ɹaɪɾhæneɪkswʌnɛvɹ̩ðʌbæɹ̩mɛtɹɪkpɹɛʃɹ̩tʃeɪndʒɪs,hvɒiʈhejɛnɛiksunɛvɛdbɛwmɛt͡ʂɨkpraʂiwt͡ɕɛ̃nd͡ʑɛs,hɹ̩ɹajthændejkswɛnɛvɹ̩ðəbæɹəmɛtɹɪkpɹɛʃɹ̩t͡ʃejnd͡ʒəz.,hɹ̩ɹajthændejkswɛnɛvɹ̩ðəbæɹəmɛtɹɪkpɹɛʃɹ̩t͡ʃejnd͡ʒəz.
/complete/dr3/mmjr0/sx28.wav,beɪgðɛtɡɑɹdfɚwʌngɛlənɨvgæs,bɪɡðætɡɑɹdfɔɹwʌnɡɪlənʌvɡæs,bɛɡðækɡɑɹdfɹ̩wʌnɡælɑnʌvɡæs,beːɡdakɒrdfuonkɛonfkɛas,bɛɡðætɡɑɹdfɔɹwʌnɡælənʌvɡæs.,bɛɡðætɡɑɹdfɔɹwʌnɡælənʌvɡæs.
/complete/dr3/mmjr0/si1648.wav,ʔɨwɨzɨfɛɹlimɑɹdn̩moʊtɛlwɨθkwaɪɾɪbɪɾʌvəlɛktə̥kl̩dɨspleɪɨnfɹʌnt,ɪtwɑzəsɪɹəlimɑɹtənmowtɛlwɪðkwajtəbɪtʌvɪlɛktɹɪkəldɪsplejɪnfɹʌnt,ɪʌzʌfɛɹlimɑɹdn̩moʊtɛlwɪθkwaɪɾɛbɪɾʌvʌlɛktkʌldʌspleɪɪnfɹʌnt,jɛwzɛfɛrɔlimaːɖmutɛwwɨθkwrɛbɨrɨvɔlak͡kɔvɨsplɔjinfrant,ɪtwɑzəfɛɹlimɑdɹ̩nmowtɛlwɪðkwajtəbɪtʌvɪlɛktɹɪkəldɪsplejɪnfɹʌnt.,ɪtwɑzəfɛɹlimɑdɹ̩nmowtɛlwɪðkwajtəbɪtʌvɪlɛktɹɪkəldɪsplejɪnfɹʌnt.
